obj_type,vpid,snomed_id,bnf_code,dmd_name,bnf_name,form_route
amp,370195008,23279311000001100,1001010J0AAAAAA,Ibuprofen 200mg capsules (AM Distributions (Yorkshire) Ltd),Ibuprofen 200mg capsules,capsule.oral
amp,370195008,24625711000001103,1001010J0AAAAAA,Ibuprofen 200mg capsules (Colorama Pharmaceuticals Ltd),Ibuprofen 200mg capsules,capsule.oral
amp,370195008,31993111000001104,1001010J0AAAAAA,Ibuprofen 200mg capsules (Ennogen Healthcare Ltd),Ibuprofen 200mg capsules,capsule.oral
amp,370195008,32465611000001107,1001010J0AAAAAA,"Ibuprofen 200mg capsules (Bell,Sons & Co (Druggists) Ltd)",Ibuprofen 200mg capsules,capsule.oral
amp,329652003,110611000001104,1001010J0AAADAD,Ibuprofen 200mg tablets (Teva UK Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,201711000001104,1001010J0AAADAD,Ibuprofen 200mg tablets (Kent Pharmaceuticals Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,327311000001106,1001010J0AAADAD,Ibuprofen 200mg tablets (Vantage),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,342211000001103,1001010J0AAADAD,Ibuprofen 200mg tablets (OBG Pharmaceuticals Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,367511000001109,1001010J0AAADAD,Ibuprofen 200mg tablets (Thornton & Ross Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,654211000001104,1001010J0AAADAD,Ibuprofen 200mg tablets film coated (Actavis UK Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,715411000001104,1001010J0AAADAD,Ibuprofen 200mg tablets (Alliance Healthcare (Distribution) Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,771311000001100,1001010J0AAADAD,Ibuprofen 200mg tablets (A A H Pharmaceuticals Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,805711000001106,1001010J0AAADAD,Ibuprofen 200mg tablets sugar coated (Actavis UK Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,859511000001108,1001010J0AAADAD,Ibuprofen 200mg tablets (Ranbaxy (UK) Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,869811000001101,1001010J0AAADAD,Ibuprofen 200mg tablets (IVAX Pharmaceuticals UK Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,892211000001107,1001010J0AAADAD,Ibuprofen 200mg tablets (Aspar Pharmaceuticals Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,3313611000001105,1001010J0AAADAD,Ibuprofen 200mg tablets (Zentiva),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,4603011000001107,1001010J0AAADAD,Ibuprofen 200mg tablets (Sussex Pharmaceutical Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,6407711000001109,1001010J0AAADAD,Ibuprofen 200mg tablets sugar coated (Kent Pharmaceuticals Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,7926811000001106,1001010J0AAADAD,Ibuprofen 200mg caplets (Lloyds Pharmacy Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,9172611000001104,1001010J0AAADAD,Ibuprofen 200mg caplets (Galpharm International Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,9501811000001106,1001010J0AAADAD,Ibuprofen 200mg tablets (Wockhardt UK Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,9746811000001108,1001010J0AAADAD,Ibuprofen 200mg caplets (The Boots Company Plc),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,9805311000001101,1001010J0AAADAD,Ibuprofen 200mg tablets (Almus Pharmaceuticals Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,10378911000001102,1001010J0AAADAD,Ibuprofen 200mg tablets (Arrow Generics Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,11579811000001108,1001010J0AAADAD,Ibuprofen 200mg tablets (Sandoz Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,13578911000001103,1001010J0AAADAD,Ibuprofen 200mg tablets (DE Pharmaceuticals),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,14772411000001106,1001010J0AAADAD,Ibuprofen 200mg tablets (Boston Healthcare Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,14784511000001105,1001010J0AAADAD,Ibuprofen 200mg tablets (Galpharm International Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,16056611000001104,1001010J0AAADAD,Ibuprofen 200mg tablets (Bristol Laboratories Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,17023611000001107,1001010J0AAADAD,"Ibuprofen 200mg tablets (Bell,Sons & Co (Druggists) Ltd)",Ibuprofen 200mg tablets,tablet.oral
amp,329652003,17931411000001104,1001010J0AAADAD,Ibuprofen 200mg tablets (Phoenix Healthcare Distribution Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,18074911000001106,1001010J0AAADAD,Ibuprofen 200mg tablets (Fannin UK Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,18557911000001100,1001010J0AAADAD,Ibuprofen 200mg caplets (Bristol Laboratories Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,22046511000001104,1001010J0AAADAD,Ibuprofen 200mg tablets (Waymade Healthcare Plc),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,27170011000001102,1001010J0AAADAD,Ibuprofen 200mg caplets (Wockhardt UK Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,28984611000001101,1001010J0AAADAD,Ibuprofen 200mg tablets (Crescent Pharma Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,29875911000001106,1001010J0AAADAD,Ibuprofen 200mg tablets (Sigma Pharmaceuticals Plc),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,30212411000001106,1001010J0AAADAD,Ibuprofen 200mg tablets (Mawdsley-Brooks & Company Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,35851611000001107,1001010J0AAADAD,Ibuprofen 200mg tablets (Medreich Plc),Ibuprofen 200mg tablets,tablet.oral
amp,329652003,37862011000001100,1001010J0AAADAD,Ibuprofen 200mg tablets (Actavis UK Ltd),Ibuprofen 200mg tablets,tablet.oral
amp,329653008,1511000001104,1001010J0AAAEAE,Ibuprofen 400mg tablets (Teva UK Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,207911000001105,1001010J0AAAEAE,Ibuprofen 400mg tablets (Thornton & Ross Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,273411000001104,1001010J0AAAEAE,Ibuprofen 400mg tablets film coated (Actavis UK Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,333311000001102,1001010J0AAAEAE,Ibuprofen 400mg tablets (Vantage),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,415811000001107,1001010J0AAAEAE,Ibuprofen 400mg tablets sugar coated (Actavis UK Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,420811000001109,1001010J0AAAEAE,Ibuprofen 400mg tablets sugar coated (Kent Pharmaceuticals Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,434811000001101,1001010J0AAAEAE,Ibuprofen 400mg tablets (Sterwin Medicines),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,491911000001103,1001010J0AAAEAE,Ibuprofen 400mg tablets (Kent Pharmaceuticals Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,497111000001108,1001010J0AAAEAE,Ibuprofen 400mg tablets (Alliance Healthcare (Distribution) Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,522911000001108,1001010J0AAAEAE,Ibuprofen 400mg tablets (Aspar Pharmaceuticals Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,644111000001107,1001010J0AAAEAE,Ibuprofen 400mg tablets (Ranbaxy (UK) Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,714611000001102,1001010J0AAAEAE,Ibuprofen 400mg tablets (OBG Pharmaceuticals Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,779411000001108,1001010J0AAAEAE,Ibuprofen 400mg tablets (Sandoz Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,878411000001103,1001010J0AAAEAE,Ibuprofen 400mg tablets (IVAX Pharmaceuticals UK Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,913811000001105,1001010J0AAAEAE,Ibuprofen 400mg tablets (A A H Pharmaceuticals Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,4604211000001104,1001010J0AAAEAE,Ibuprofen 400mg tablets (Sussex Pharmaceutical Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,7928011000001101,1001010J0AAAEAE,Ibuprofen 400mg caplets (Lloyds Pharmacy Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,9502111000001109,1001010J0AAAEAE,Ibuprofen 400mg tablets (Wockhardt UK Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,9648711000001108,1001010J0AAAEAE,Ibuprofen 400mg tablets (Galpharm International Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,9746611000001109,1001010J0AAAEAE,Ibuprofen 400mg caplets (The Boots Company Plc),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,9816611000001104,1001010J0AAAEAE,Ibuprofen 400mg tablets (Almus Pharmaceuticals Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,10379111000001107,1001010J0AAAEAE,Ibuprofen 400mg tablets (Arrow Generics Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,11177511000001107,1001010J0AAAEAE,Ibuprofen 400mg tablets (Zentiva),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,13579211000001102,1001010J0AAAEAE,Ibuprofen 400mg tablets (DE Pharmaceuticals),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,14772911000001103,1001010J0AAAEAE,Ibuprofen 400mg tablets (Boston Healthcare Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,15055611000001106,1001010J0AAAEAE,Ibuprofen 400mg tablets (Sigma Pharmaceuticals Plc),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,16057111000001105,1001010J0AAAEAE,Ibuprofen 400mg tablets (Bristol Laboratories Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,17931611000001101,1001010J0AAAEAE,Ibuprofen 400mg tablets (Phoenix Healthcare Distribution Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,18075111000001107,1001010J0AAAEAE,Ibuprofen 400mg tablets (Fannin UK Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,18558411000001107,1001010J0AAAEAE,Ibuprofen 400mg caplets (Bristol Laboratories Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,22046911000001106,1001010J0AAAEAE,Ibuprofen 400mg tablets (Waymade Healthcare Plc),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,28984811000001102,1001010J0AAAEAE,Ibuprofen 400mg tablets (Crescent Pharma Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,30213011000001106,1001010J0AAAEAE,Ibuprofen 400mg tablets (Mawdsley-Brooks & Company Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,36042811000001102,1001010J0AAAEAE,Ibuprofen 400mg tablets (Medreich Plc),Ibuprofen 400mg tablets,tablet.oral
amp,329653008,37062811000001105,1001010J0AAAEAE,Ibuprofen 400mg tablets (Relonchem Ltd),Ibuprofen 400mg tablets,tablet.oral
amp,329654002,15711000001109,1001010J0AAAFAF,Ibuprofen 600mg tablets (Ranbaxy (UK) Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,25311000001101,1001010J0AAAFAF,Ibuprofen 600mg tablets (IVAX Pharmaceuticals UK Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,32011000001107,1001010J0AAAFAF,Ibuprofen 600mg tablets (Kent Pharmaceuticals Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,177111000001104,1001010J0AAAFAF,Ibuprofen 600mg tablets (OBG Pharmaceuticals Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,281911000001103,1001010J0AAAFAF,Ibuprofen 600mg tablets (Sandoz Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,334411000001107,1001010J0AAAFAF,Ibuprofen 600mg tablets (Alliance Healthcare (Distribution) Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,349811000001107,1001010J0AAAFAF,Ibuprofen 600mg tablets (Teva UK Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,372911000001106,1001010J0AAAFAF,Ibuprofen 600mg tablets film coated (Alliance Healthcare (Distribution) Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,451211000001103,1001010J0AAAFAF,Ibuprofen 600mg tablets (A A H Pharmaceuticals Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,641211000001103,1001010J0AAAFAF,Ibuprofen 600mg tablets (Actavis UK Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,901511000001105,1001010J0AAAFAF,Ibuprofen 600mg tablets (Aspar Pharmaceuticals Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,928211000001108,1001010J0AAAFAF,Ibuprofen 600mg tablets (Sterwin Medicines),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,9805911000001100,1001010J0AAAFAF,Ibuprofen 600mg tablets (Almus Pharmaceuticals Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,10379411000001102,1001010J0AAAFAF,Ibuprofen 600mg tablets (Arrow Generics Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,11177711000001102,1001010J0AAAFAF,Ibuprofen 600mg tablets (Zentiva),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,14773611000001104,1001010J0AAAFAF,Ibuprofen 600mg tablets (Boston Healthcare Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,15101111000001101,1001010J0AAAFAF,Ibuprofen 600mg tablets (Sigma Pharmaceuticals Plc),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,17931811000001102,1001010J0AAAFAF,Ibuprofen 600mg tablets (Phoenix Healthcare Distribution Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,18078211000001108,1001010J0AAAFAF,Ibuprofen 600mg tablets (Fannin UK Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,21033511000001107,1001010J0AAAFAF,Ibuprofen 600mg tablets (Bristol Laboratories Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,22057111000001108,1001010J0AAAFAF,Ibuprofen 600mg tablets (Waymade Healthcare Plc),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,36043011000001104,1001010J0AAAFAF,Ibuprofen 600mg tablets (Medreich Plc),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,36080311000001102,1001010J0AAAFAF,Ibuprofen 600mg tablets (Crescent Pharma Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,36513111000001106,1001010J0AAAFAF,Ibuprofen 600mg tablets (Dalkeith Laboratories Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,36700311000001101,1001010J0AAAFAF,Ibuprofen 600mg tablets (Noumed Life Sciences Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,37079111000001100,1001010J0AAAFAF,Ibuprofen 600mg tablets (Relonchem Ltd),Ibuprofen 600mg tablets,tablet.oral
amp,329654002,37422011000001104,1001010J0AAAFAF,Ibuprofen 600mg tablets (DE Pharmaceuticals),Ibuprofen 600mg tablets,tablet.oral
amp,329686007,23811000001106,1001010J0AABHBH,Ibuprofen 100mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd),Ibuprofen 100mg/5ml oral suspension sugar free,suspension.oral
amp,329686007,26311000001106,1001010J0AABHBH,Ibuprofen 100mg/5ml oral suspension sugar free (Sandoz Ltd),Ibuprofen 100mg/5ml oral suspension sugar free,suspension.oral
amp,329686007,731611000001107,1001010J0AABHBH,Ibuprofen 100mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),Ibuprofen 100mg/5ml oral suspension sugar free,suspension.oral
amp,329686007,3323411000001100,1001010J0AABHBH,Ibuprofen 100mg/5ml oral suspension sugar free (Kent Pharmaceuticals Ltd),Ibuprofen 100mg/5ml oral suspension sugar free,suspension.oral
amp,329686007,5021111000001102,1001010J0AABHBH,Ibuprofen 100mg/5ml oral suspension sugar free (Vantage),Ibuprofen 100mg/5ml oral suspension sugar free,suspension.oral
amp,329686007,7944111000001109,1001010J0AABHBH,Ibuprofen 100mg/5ml oral suspension sugar free (Teva UK Ltd),Ibuprofen 100mg/5ml oral suspension sugar free,suspension.oral
amp,329686007,9209811000001100,1001010J0AABHBH,Ibuprofen 100mg/5ml oral suspension sugar free (Thornton & Ross Ltd),Ibuprofen 100mg/5ml oral suspension sugar free,suspension.oral
amp,329686007,13623411000001108,1001010J0AABHBH,Ibuprofen 100mg/5ml oral suspension sugar free (Pinewood Healthcare),Ibuprofen 100mg/5ml oral suspension sugar free,suspension.oral
amp,329686007,15100811000001100,1001010J0AABHBH,Ibuprofen 100mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc),Ibuprofen 100mg/5ml oral suspension sugar free,suspension.oral
amp,329686007,18109611000001102,1001010J0AABHBH,Ibuprofen 100mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd),Ibuprofen 100mg/5ml oral suspension sugar free,suspension.oral
amp,329686007,24174611000001106,1001010J0AABHBH,Ibuprofen 100mg/5ml oral suspension sugar free (DE Pharmaceuticals),Ibuprofen 100mg/5ml oral suspension sugar free,suspension.oral
amp,329686007,30804111000001103,1001010J0AABHBH,Ibuprofen 100mg/5ml oral suspension sugar free (Accord Healthcare Ltd),Ibuprofen 100mg/5ml oral suspension sugar free,suspension.oral
amp,329686007,37421811000001101,1001010J0AABHBH,Ibuprofen 100mg/5ml oral suspension sugar free (Relonchem Ltd),Ibuprofen 100mg/5ml oral suspension sugar free,suspension.oral
amp,12637311000001104,12597711000001104,1001010J0AABIBI,Ibuprofen 200mg/5ml oral suspension (Special Order),Ibuprofen 200mg/5ml oral suspension,suspension.oral
amp,4615511000001102,9210011000001100,1001010J0AABMBM,Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free (Thornton & Ross Ltd),Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free,suspension.oral
amp,4615511000001102,9458211000001101,1001010J0AABMBM,Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free (A A H Pharmaceuticals Ltd),Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free,suspension.oral
amp,4615511000001102,13623911000001100,1001010J0AABMBM,Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free (Pinewood Healthcare),Ibuprofen 100mg/5ml oral suspension 5ml sachets sugar free,suspension.oral
amp,329652003,694411000001106,1001010J0B4ABAD,Nurofen 200mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen 200mg tablets,tablet.oral
amp,329652003,621911000001109,1001010J0B4AEAD,Nurofen 200mg caplets (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen 200mg caplets,tablet.oral
amp,3875511000001104,3869111000001103,1001010J0B4AHBN,Nurofen Meltlets 200mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen Meltlets 200mg tablets,tabletdispersible.oral
amp,370195008,3917611000001108,1001010J0B4AIAA,Nurofen 200mg liquid capsules (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen 200mg liquid capsules,capsule.oral
amp,329686007,664811000001105,1001010J0B4AJBH,Nurofen for Children 100mg/5ml oral suspension orange (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen for Children 100mg/5ml oral suspension orange,suspension.oral
amp,329683004,3915411000001104,1001010J0B4AKAY,Nurofen Plus tablets (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen Plus tablets,tablet.oral
amp,4615511000001102,4605611000001101,1001010J0B4ALBM,Nurofen for Children Singles 100mg/5ml oral suspension 5ml sachets orange (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen for Children Singles 100mg/5ml susp 5ml sach orange,suspension.oral
amp,36045311000001100,8061211000001108,1001010J0B4ANAB,Nurofen Back Pain SR 300mg capsules (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen Back Pain SR 300mg capsules,capsulemodified-release.oral
amp,407904005,4606211000001109,1001010J0B4APBJ,Nurofen Cold and Flu tablets (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen Cold and Flu tablets,tablet.oral
amp,329686007,9164611000001101,1001010J0B4AQBH,Nurofen for Children 100mg/5ml oral suspension strawberry (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen for Children 100mg/5ml oral suspension strawberry,suspension.oral
amp,4615511000001102,9164311000001106,1001010J0B4ARBM,Nurofen for Children Singles 100mg/5ml oral suspension 5ml sachets strawberry (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen for Children Singles 100mg/5ml susp 5ml strawberry,suspension.oral
amp,10774611000001104,10768811000001101,1001010J0B4ATAU,Nurofen Extra Strength 400mg capsules (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen Extra Strength 400mg capsules,capsule.oral
amp,370195008,11934511000001100,1001010J0B4AUAA,Nurofen Express 200mg liquid capsules (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen Express 200mg liquid capsules,capsule.oral
amp,10774611000001104,11934911000001107,1001010J0B4AVAU,Nurofen Express 400mg liquid capsules (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen Express 400mg liquid capsules,capsule.oral
amp,370195008,21524011000001101,1001010J0B4AWAA,Nurofen Express Period Pain 200mg capsules (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen Express Period Pain 200mg capsules,capsule.oral
amp,329686007,23649611000001109,1001010J0B4AXBH,"Nurofen for Children Cold, Pain and Fever Strawberry Flavour 100mg/5ml oral suspension (Reckitt Benckiser Healthcare (UK) Ltd)","Nurofen for Child Cold, Pain & Fever S/berry 100mg/5ml susp",suspension.oral
amp,329686007,23649811000001108,1001010J0B4AYBH,"Nurofen for Children Cold, Pain and Fever Orange Flavour 100mg/5ml oral suspension (Reckitt Benckiser Healthcare (UK) Ltd)","Nurofen for Child Cold, Pain & Fever Orange 100mg/5ml susp",suspension.oral
amp,370195008,31394911000001107,1001010J0B4AZAA,Nurofen Joint & Back Pain Relief 200mg capsules (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen Joint & Back Pain Relief 200mg capsules,capsule.oral
amp,407904005,31396411000001107,1001010J0B4BABJ,Nurofen Sinus Pressure & Headache Relief 200mg/30mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen Sinus Pressure & Headache Relief 200mg/30mg tablets,tablet.oral
amp,32392411000001107,32390811000001108,1001010J0B4BBBQ,Nurofen for Children 100mg chewable capsules (Reckitt Benckiser Healthcare (UK) Ltd),Nurofen for Children 100mg chewable capsules,capsulechewable.oral
amp,36045211000001108,3420111000001109,1001010J0B8AAAR,Codafen Continus tablets (Napp Pharmaceuticals Ltd),Codafen Continus tablets,tabletmodified-release.oral
amp,329652003,643711000001106,1001010J0BCAAAD,Brufen 200mg tablets (Abbott Laboratories Ltd),Brufen 200mg tablets,tablet.oral
amp,329653008,263211000001109,1001010J0BCABAE,Brufen 400mg tablets (Mylan),Brufen 400mg tablets,tablet.oral
amp,329654002,230111000001100,1001010J0BCACAF,Brufen 600mg tablets (Mylan),Brufen 600mg tablets,tablet.oral
amp,329710002,445711000001109,1001010J0BCADAC,Brufen 100mg/5ml syrup (Mylan),Brufen 100mg/5ml syrup,suspension.oral
amp,329677002,3239211000001107,1001010J0BCAEAN,Brufen 600mg effervescent granules sachets (Mylan),Brufen 600mg effervescent granules sachets,solution.oral
amp,329662005,368011000001100,1001010J0BCAFAP,Brufen Retard 800mg tablets (Mylan),Brufen Retard 800mg tablets,tabletmodified-release.oral
amp,36045311000001100,3159211000001105,1001010J0BEAAAB,Fenbid 300mg Spansules (Mercury Pharma Group Ltd),Fenbid 300mg Spansules,capsulemodified-release.oral
amp,329652003,640911000001100,1001010J0BMAAAD,Cuprofen 200mg tablets (SSL International Plc),Cuprofen 200mg tablets,tablet.oral
amp,329653008,621611000001103,1001010J0BMACAE,Cuprofen Maximum Strength 400mg tablets (Reckitt Benckiser Healthcare (UK) Ltd),Cuprofen Maximum Strength 400mg tablets,tablet.oral
amp,329686007,9890311000001105,1001010J0BMADBH,Cuprofen for Children 100mg/5ml oral suspension (SSL International Plc),Cuprofen for Children 100mg/5ml oral suspension,suspension.oral
amp,329683004,8092711000001106,1001010J0BMAEAY,Cuprofen PLUS tablets (SSL International Plc),Cuprofen PLUS tablets,tablet.oral
amp,329653008,240311000001104,1001010J0BYABAE,Relcofen 400mg tablets (Actavis UK Ltd),Relcofen 400mg tablets,tablet.oral
amp,36045011000001103,3996111000001104,1001010J0CCACBA,Galprofen Long Lasting 200mg capsules (Galpharm International Ltd),Galprofen Long Lasting 200mg capsules,capsulemodified-release.oral
amp,329686007,32811000001101,1001010J0CCADBH,Galprofen 100mg/5ml oral suspension (Galpharm International Ltd),Galprofen 100mg/5ml oral suspension,suspension.oral
amp,329686007,642011000001100,1001010J0CDABBH,Junior Ibuprofen 100mg/5ml oral suspension (Numark Ltd),Junior Ibuprofen 100mg/5ml oral suspension,suspension.oral
amp,329653008,24584811000001108,1001010J0CDADAE,Numark Max Strength Pharmacy Ibuprofen 400mg tablets (Numark Ltd),Numark Max Strength Pharmacy Ibuprofen 400mg tablets,tablet.oral
amp,329683004,31004511000001103,1001010J0CFADAY,Boots Ibuprofen and Codeine 200mg/12.8mg tablets (The Boots Company Plc),Boots Ibuprofen and Codeine 200mg/12.8mg tablets,tablet.oral
amp,36045011000001103,31005011000001105,1001010J0CFAEBA,Boots Ibuprofen Long Lasting 200mg capsules (The Boots Company Plc),Boots Ibuprofen Long Lasting 200mg capsules,capsulemodified-release.oral
amp,329652003,195311000001101,1001010J0CHAAAD,Ibufem 200mg tablets (Galpharm International Ltd),Ibufem 200mg tablets,tablet.oral
amp,370195008,3918911000001101,1001010J0CJABAA,Anadin Ultra 200mg capsules (Pfizer Consumer Healthcare Ltd),Anadin Ultra 200mg capsules,capsule.oral
amp,10774611000001104,10752411000001106,1001010J0CJACAU,Anadin LiquiFast 400mg capsules (Pfizer Consumer Healthcare Ltd),Anadin LiquiFast 400mg capsules,capsule.oral
amp,329652003,13101011000001106,1001010J0CJADAD,Anadin Joint Pain 200mg tablets (Pfizer Consumer Healthcare Ltd),Anadin Joint Pain 200mg tablets,tablet.oral
amp,19525111000001109,19510011000001106,1001010J0CJAEBP,Anadin LiquiFast 200mg effervescent tablets (Pfizer Consumer Healthcare Ltd),Anadin LiquiFast 200mg effervescent tablets,solution.oral
amp,36045011000001103,13750411000001109,1001010J0CMACBA,Lloydspharmacy Ibuprofen Long Lasting 200mg capsules (Lloyds Pharmacy Ltd),Lloydspharmacy Ibuprofen Long Lasting 200mg capsules,capsulemodified-release.oral
amp,370195008,13860211000001101,1001010J0CMADAA,Lloydspharmacy Ibuprofen 200mg liquid capsules (Lloyds Pharmacy Ltd),Lloydspharmacy Ibuprofen 200mg liquid capsules,capsule.oral
amp,329686007,7929311000001109,1001010J0CMAFBH,Lloydspharmacy Ibuprofen 100mg/5ml oral suspension (Lloyds Pharmacy Ltd),Lloydspharmacy Ibuprofen 100mg/5ml oral suspension,suspension.oral
